date,primemover_id,time,travel_empty,stopped_empty,loading,travel_loaded,stopped_loaded,dumping,nett_cycle_time
2023-03-01,7008,08:19:10,17.68,10.62,7.45,22.64,9.4,3.05,70.83
2023-03-01,7008,09:30:00,16.5,175.43,22.24,19.45,0.28,3.18,237.09
2023-03-01,7008,14:20:55,17.08,0.15,15.64,19.45,0.0,3.83,56.15
2023-03-01,7008,15:17:04,16.85,0.17,16.0,18.87,0.0,3.22,55.1
2023-03-01,7008,16:12:10,18.24,14.55,8.43,19.3,4.8,5.9,71.22
2023-03-01,7008,17:23:23,16.8,2.85,7.37,58.82,4.37,3.1,93.31
2023-03-01,7008,19:51:45,16.7,0.17,6.51,19.07,2.4,3.15,48.0
2023-03-01,7008,20:39:45,17.28,9.98,9.22,18.74,0.0,2.96,58.19
2023-03-01,7008,21:37:56,16.69,180.42,0,0.0,0.0,14.77,211.88
2023-03-02,7007,01:01:15,16.22,0.9,13.23,18.53,0.97,3.23,53.08
2023-03-02,7007,01:54:20,31.38,15.78,0,0.0,0.0,2.99,50.15
2023-03-02,7007,07:04:43,15.52,0.22,7.07,18.03,0.23,6.98,48.05
2023-03-02,7007,07:52:46,15.55,7.57,8.18,18.42,0.0,12.06,61.78
2023-03-02,7007,08:54:32,0.0,0.03,0,0.0,0.0,8.43,8.47
2023-03-02,7007,09:30:42,0.45,0.11,0,0.0,0.0,8.86,9.42
2023-03-02,7007,09:49:56,39.2,17.45,0,0.0,0.0,3.79,60.44
2023-03-02,7007,16:48:04,16.75,0.25,1.23,25.73,17.64,4.0,65.61
2023-03-03,7007,07:45:10,15.46,0.15,7.83,18.94,0.53,3.33,46.25
2023-03-03,7007,08:31:25,17.17,1.87,7.67,20.19,0.0,5.43,52.32
2023-03-03,7007,09:23:44,16.75,7.29,17.04,20.55,0.0,6.67,68.29
2023-03-04,7007,01:56:02,17.23,13.08,15.08,19.42,0.0,3.4,68.22
2023-03-04,7008,02:48:31,15.56,0.42,14.15,17.5,0.0,4.68,52.3
2023-03-04,7007,03:04:15,17.37,1.11,8.05,18.78,0.0,3.12,48.43
2023-03-04,7008,03:40:49,15.67,0.51,9.83,18.29,0.0,12.0,56.3
2023-03-04,7007,03:52:41,17.3,1.2,6.9,18.95,0.0,3.05,47.4
2023-03-04,7007,04:40:05,16.27,7.65,0,0.0,0.0,3.45,27.38
2023-03-04,7008,13:06:35,9.46,0.2,13.6,13.53,0.0,3.2,40.0
2023-03-04,7008,13:51:56,16.25,0.22,7.7,18.2,0.0,3.33,45.7
2023-03-04,7008,14:37:38,17.25,0.45,7.35,19.33,0.0,5.9,50.28
2023-03-04,7008,15:35:35,16.5,0.2,7.88,19.9,0.68,3.73,48.89
2023-03-04,7008,16:39:55,15.78,0.18,6.67,19.08,0.0,3.24,44.95
2023-03-04,7008,17:24:52,16.25,0.17,9.47,56.23,5.3,3.45,90.87
2023-03-04,7007,19:39:00,17.18,1.22,7.62,18.57,0.0,3.15,47.73
2023-03-04,7007,20:26:44,16.99,0.23,7.12,19.05,0.0,3.55,46.94
2023-03-04,7007,21:13:40,16.38,2.51,7.33,19.93,0.65,4.32,51.13
2023-03-04,7008,21:33:55,16.32,0.13,7.5,17.51,0.0,2.74,44.2
2023-03-04,7007,22:04:48,17.4,18.73,13.45,19.63,0.57,4.05,73.83
2023-03-04,7008,22:18:07,15.88,0.2,11.75,17.82,0.0,3.45,49.1
2023-03-04,7008,23:07:13,17.07,0.68,7.8,18.31,0.0,9.29,53.16
2023-03-05,7008,00:09:24,18.43,0.42,8.92,36.97,303.74,3.33,371.81
2023-03-05,7008,07:44:02,15.47,0.37,10.58,18.28,0.0,3.2,47.9
2023-03-05,7008,08:36:59,15.96,0.12,7.88,18.27,0.0,8.6,50.83
2023-03-05,7008,09:27:49,15.89,0.21,6.95,19.29,3.98,3.06,49.38
2023-03-05,7008,10:17:12,16.61,0.14,6.43,19.32,0.33,3.23,46.07
2023-03-05,7008,11:03:16,16.12,0.14,6.1,17.76,0.0,2.95,43.07
2023-03-05,7008,11:46:20,15.16,0,3.15,54.82,14.85,4.68,92.66
2023-03-05,7008,13:53:42,15.82,0.17,9.7,18.05,0.0,3.43,47.17
2023-03-05,7008,14:40:52,16.17,0.22,7.75,17.83,0.0,3.97,45.93
2023-03-05,7008,15:26:48,16.13,0.17,6.7,17.74,0.0,2.95,43.68
2023-03-05,7008,16:10:29,16.32,2.8,9.05,18.08,0.0,3.07,49.32
2023-03-05,7008,16:59:48,15.94,1.25,8.18,22.49,3.58,7.05,58.48
2023-03-05,7008,19:48:43,17.3,12.73,8.55,19.28,0.28,5.25,63.4
2023-03-05,7008,21:16:08,0.76,0.02,7.5,22.97,0.0,3.32,34.57
2023-03-05,7008,21:50:43,17.43,0.47,7.43,19.62,0.0,9.2,54.15
2023-03-05,7008,22:44:52,20.41,0.97,9.5,21.0,0.0,71.9,123.78
2023-03-08,7007,01:14:59,15.85,0.18,9.03,19.67,0.0,3.43,48.17
2023-03-08,7007,02:03:09,7.36,21.81,0,0.31,0.44,8.82,38.73
2023-03-08,7007,08:14:17,2.46,0.27,0.63,35.89,6.48,2.37,48.1
2023-03-08,7007,09:02:23,1.99,0,1.65,32.29,9.32,2.33,47.58
2023-03-08,7007,09:49:58,2.01,174.55,1.06,32.43,16.81,2.4,229.26
2023-03-08,7007,13:41:16,1.7,0.07,2.95,31.71,6.08,2.4,44.9
2023-03-08,7007,14:26:10,2.39,0,7.2,31.56,5.46,2.37,48.97
2023-03-08,7007,15:15:08,2.35,16.2,10.07,25.38,0.0,3.33,57.33
2023-03-08,7007,22:25:18,16.57,0.15,9.88,19.65,8.15,8.73,63.13
2023-03-08,7007,23:28:26,16.52,0.73,8.95,14.97,4.48,2.53,48.18
2023-03-09,7008,01:48:33,16.16,5.95,11.2,18.92,0.0,2.92,55.15
2023-03-09,7008,02:43:42,15.88,7.0,13.92,18.3,0.0,12.25,67.35
2023-03-09,7008,03:51:03,15.43,0.2,7.43,19.03,12.1,3.43,57.63
2023-03-09,7008,04:48:41,22.65,9.58,6.75,18.12,0.0,3.05,60.16
2023-03-09,7007,07:44:28,4.69,1.17,0.86,27.88,160.88,3.25,198.74
2023-03-09,7008,10:58:03,17.5,1.01,6.72,18.18,0.0,3.07,46.48
2023-03-09,7008,11:44:32,16.55,5.33,3.07,32.64,20.15,9.12,86.85
2023-03-09,7007,14:31:46,15.77,0.25,6.92,18.32,0.0,3.58,44.83
2023-03-09,7007,15:16:36,16.71,4.48,8.13,18.08,0.0,3.42,50.83
2023-03-09,7007,16:14:36,16.7,4.15,8.07,18.47,0.0,10.77,58.15
2023-03-09,7007,17:12:45,15.9,0.25,6.47,18.05,0.0,2.92,43.59
2023-03-09,7008,17:17:53,16.04,3.87,7.75,41.31,429.16,3.42,501.54
2023-03-09,7007,17:56:20,16.37,3.47,10.5,18.23,0.0,3.8,52.37
2023-03-09,7007,20:36:30,13.22,0,5.05,19.14,0.0,3.45,40.84
2023-03-09,7007,21:24:32,16.45,9.87,9.7,20.04,0.5,3.36,59.92
2023-03-09,7007,22:24:27,16.63,0.08,8.03,18.23,0.0,3.55,46.53
2023-03-09,7007,23:10:59,16.67,0.23,29.46,18.6,0.0,6.27,71.23
2023-03-10,7007,01:14:20,15.29,4.77,20.52,18.65,0.0,3.5,62.73
2023-03-10,7008,01:57:23,16.3,0.22,47.44,20.47,0.0,202.25,286.66
2023-03-10,7007,02:23:45,16.73,18.38,11.3,18.3,0.0,3.4,68.11
2023-03-10,7008,08:20:27,25.1,0.33,0,0.0,0.0,3.9,29.33
2023-03-10,7007,11:22:44,15.71,0.12,7.35,19.88,5.73,14.57,63.37
2023-03-10,7007,14:28:59,16.6,0.65,7.02,18.92,0.0,3.28,46.47
2023-03-10,7008,14:37:54,15.57,0.22,8.08,19.67,0.0,16.05,59.58
2023-03-10,7007,15:15:27,17.98,7.6,7.17,18.33,1.42,3.15,55.65
2023-03-10,7008,15:37:29,15.1,0.17,10.0,18.57,0.4,3.98,48.22
2023-03-10,7007,16:11:06,18.02,4.64,7.7,18.45,0.0,3.21,52.02
2023-03-10,7008,16:25:42,15.83,0.73,9.82,18.27,0.0,24.2,68.84
2023-03-10,7007,17:03:07,15.75,0.25,13.02,19.14,0.0,6.78,54.93
2023-03-10,7008,17:44:29,16.45,33.09,22.42,23.1,0.0,2.97,98.02
2023-03-10,7007,17:58:03,8.35,0.01,0,0.0,0.0,3.7,12.06
2023-03-11,7008,02:07:14,16.63,0.35,11.17,19.94,1.67,3.38,53.13
2023-03-11,7008,03:00:22,16.18,0.23,11.15,20.58,0.0,3.84,51.98
2023-03-11,7008,04:24:54,0.55,0.06,0,0.0,0.0,0.47,1.07
2023-03-11,7008,04:25:59,41.14,44.31,15.71,18.82,0.0,3.07,123.05
2023-03-11,7007,07:15:49,15.65,0.48,10.35,18.69,0.0,3.7,48.86
2023-03-11,7007,08:04:41,15.7,0.18,8.97,19.1,15.2,5.27,64.42
2023-03-11,7007,09:09:06,16.21,27.24,9.3,18.18,0.0,3.47,74.4
2023-03-11,7008,15:58:44,15.83,3.38,12.77,18.63,0.0,6.4,57.02
2023-03-11,7007,16:04:14,15.82,8.95,20.08,18.63,0.0,3.22,66.69
2023-03-11,7008,16:55:45,15.68,13.78,8.38,18.08,0.0,17.54,73.47
2023-03-11,7007,17:18:20,15.69,0.78,8.57,18.0,0.17,11.13,54.34
2023-03-11,7007,19:36:11,17.33,0.5,7.94,19.49,0.0,3.05,48.3
2023-03-11,7008,19:39:27,16.11,0.35,10.64,19.96,1.25,2.94,51.25
2023-03-11,7007,20:24:29,17.47,0.42,7.2,18.53,2.38,3.85,49.85
2023-03-11,7008,20:30:42,16.45,0.23,12.67,20.88,17.67,3.0,70.9
2023-03-11,7007,21:14:20,17.38,0.22,8.97,19.93,0.0,2.99,49.48
2023-03-11,7008,21:41:36,17.32,102.79,10.29,20.25,0.0,3.12,153.75
2023-03-11,7007,22:03:49,17.45,2.15,7.0,18.71,0.0,3.12,48.43
2023-03-11,7007,22:52:15,16.61,0.17,7.49,40.7,10.3,7.68,82.95
2023-03-12,7008,02:27:08,16.15,0.25,9.05,19.87,0.0,3.42,48.73
2023-03-12,7007,02:40:25,17.1,6.39,8.57,20.05,0.48,3.33,55.93
2023-03-12,7008,03:15:52,16.17,14.83,8.05,19.48,0.0,3.28,61.82
2023-03-12,7007,04:14:17,16.27,0.4,7.48,24.18,11.02,3.45,62.8
2023-03-12,7008,04:17:41,16.5,0.15,9.12,21.85,8.32,6.85,62.78
2023-03-12,7007,05:17:05,25.14,26.21,11.88,20.1,0.0,3.67,87.0
2023-03-12,7008,05:20:28,16.53,0.23,9.6,22.65,0.0,3.91,52.92
2023-03-12,7008,07:47:34,16.23,76.03,9.63,17.77,0.0,5.83,125.49
2023-03-12,7008,13:52:55,15.37,0.17,7.81,17.53,0.0,3.72,44.6
2023-03-12,7008,14:37:31,16.09,1.58,8.85,17.37,0.0,12.69,56.58
2023-03-12,7008,15:34:06,16.31,3.42,8.08,17.81,0.0,2.73,48.35
2023-03-12,7008,16:22:27,16.23,5.15,7.2,17.33,0.0,11.04,56.95
2023-03-12,7008,17:19:24,17.09,15.79,16.38,19.12,2.23,5.0,75.62
2023-03-12,7008,20:02:46,17.38,0.2,7.75,20.67,0.0,3.5,49.5
2023-03-12,7008,20:52:16,17.82,0.22,8.6,20.62,0.0,3.25,50.5
2023-03-12,7008,21:42:46,17.35,0.18,12.25,20.1,0.67,11.95,62.5
2023-03-12,7007,21:49:07,19.13,1.77,9.0,20.95,0.63,3.23,54.71
2023-03-12,7007,22:43:50,19.12,4.14,17.7,21.62,0.38,13.28,76.24
2023-03-13,7008,02:12:41,0.38,0.14,0,0.0,0.0,1.02,1.54
2023-03-13,7008,02:14:14,17.45,1.06,9.15,21.08,0.0,3.7,52.45
2023-03-13,7008,03:06:41,16.62,8.76,11.2,20.03,0.0,3.45,60.07
2023-03-13,7007,03:35:37,17.69,25.0,9.43,19.43,0.0,3.8,75.35
2023-03-13,7008,04:06:45,16.33,0.17,12.3,20.47,2.25,3.63,55.15
2023-03-13,7007,04:50:58,18.16,0.93,7.97,19.07,0.0,3.96,50.1
2023-03-13,7008,05:01:54,16.09,0.2,11.32,21.47,20.2,0.21,69.48
2023-03-13,7007,05:41:04,16.06,0.12,5.0,54.38,6.31,6.14,88.01
2023-03-13,7007,08:09:39,16.03,15.47,6.67,17.2,0.0,3.27,58.63
2023-03-13,7007,09:08:17,16.64,0.2,7.36,17.12,0.0,3.36,44.68
2023-03-13,7007,09:52:58,16.44,0.18,9.5,17.85,0.0,3.23,47.2
2023-03-13,7007,10:40:10,17.28,5.65,10.25,20.27,16.2,8.33,77.98
2023-03-13,7007,13:06:58,7.56,9.9,7.68,19.6,0.0,3.03,47.77
2023-03-13,7007,13:54:45,16.53,0.55,8.75,24.07,0.0,3.22,53.12
2023-03-13,7007,14:47:52,19.0,24.14,7.52,44.47,273.7,3.97,372.8
2023-03-13,7008,19:50:31,16.51,0.18,7.65,20.82,3.8,2.96,51.93
2023-03-13,7008,20:42:27,15.97,50.68,7.5,20.45,0.0,4.02,98.61
2023-03-14,7008,14:25:41,16.63,0.28,7.28,19.75,0.0,3.3,47.25
2023-03-14,7008,15:12:56,8.23,159.18,0,0.0,0.0,5.51,172.92
2023-03-14,7007,17:21:59,16.85,6.43,12.58,53.01,11.16,3.46,103.51
2023-03-14,7008,19:20:21,15.91,0.18,7.0,19.2,0.0,4.0,46.3
2023-03-14,7008,20:06:39,15.66,0.2,6.77,18.47,0.0,3.2,44.3
2023-03-14,7008,20:50:57,15.69,0.19,8.57,18.08,0.0,5.83,48.35
2023-03-14,7008,21:39:18,18.29,2.42,8.73,18.0,0.0,3.55,51.0
2023-03-14,7008,22:30:18,16.83,12.06,10.68,17.72,0.0,4.87,62.16
2023-03-15,7008,01:40:09,15.25,0.18,6.8,18.55,0.0,2.85,43.63
2023-03-15,7007,01:54:59,15.91,0.19,9.98,24.67,15.62,23.2,89.56
2023-03-15,7008,02:23:47,17.48,75.64,14.0,18.8,0.0,3.82,129.75
2023-03-15,7007,04:11:01,0.32,0.17,0,0.0,0.0,0.72,1.2
2023-03-15,7007,04:12:13,20.95,0.08,27.62,23.67,0.0,9.47,81.78
2023-03-15,7007,07:05:35,17.3,7.23,7.22,18.52,0.0,3.62,53.88
2023-03-15,7007,07:59:28,18.12,15.52,5.33,17.15,0.0,3.22,59.33
2023-03-15,7008,08:08:18,15.73,0.22,7.4,12.37,0.0,3.33,39.04
2023-03-15,7008,08:53:17,15.63,0.23,8.28,18.14,0.0,3.21,45.5
2023-03-15,7007,09:15:03,16.37,0.25,7.13,18.53,0.67,3.08,46.04
2023-03-15,7008,09:38:47,17.22,4.57,6.83,18.33,0.0,6.8,53.76
2023-03-15,7007,10:01:05,16.1,0.2,6.81,18.17,0.0,3.23,44.51
2023-03-15,7007,10:45:36,16.53,8.38,7.97,16.37,0.0,3.49,52.73
2023-03-15,7007,11:38:20,15.42,0.2,8.28,54.11,10.06,3.29,91.37
2023-03-15,7007,13:36:36,16.58,0.7,7.18,18.05,0.0,3.22,45.73
2023-03-15,7007,14:22:20,15.6,0.28,6.6,17.42,0.0,3.05,42.95
2023-03-15,7007,15:05:17,15.62,0.23,11.4,17.87,0.0,3.02,48.13
2023-03-15,7007,15:53:25,19.22,16.02,14.43,18.63,0.0,4.72,73.02
2023-03-15,7007,20:00:02,16.35,0.08,7.65,18.95,18.4,3.58,65.01
2023-03-15,7008,20:03:35,16.28,14.56,1.37,22.57,30.34,4.67,89.79
2023-03-15,7007,21:17:19,15.75,12.01,0,0.0,0.0,2.83,30.59
2023-03-16,7008,01:47:06,15.48,0.15,6.96,17.25,0.0,3.0,42.85
2023-03-16,7008,02:29:57,16.35,1.93,6.95,17.82,0.0,2.81,45.87
2023-03-16,7008,03:15:49,16.67,0.15,7.65,19.0,0.0,3.28,46.75
2023-03-16,7008,04:02:34,14.95,5.45,7.93,17.67,0.0,10.3,56.3
2023-03-16,7008,04:58:52,16.0,15.74,8.03,19.32,0.0,2.5,61.58
2023-03-16,7008,06:01:30,16.73,0,3.18,21.75,0.0,11.21,52.87
2023-03-16,7007,07:17:49,9.08,6.36,7.03,18.35,4.92,3.5,49.24
2023-03-16,7008,07:19:44,19.59,7.27,1.64,24.59,61.83,3.49,118.41
2023-03-16,7007,08:48:57,17.45,4.3,10.58,10.97,0.0,3.74,47.03
2023-03-16,7007,09:43:30,17.19,1.17,6.87,18.06,0.0,3.13,46.42
2023-03-16,7007,10:29:55,17.9,1.57,6.8,17.78,0.0,5.63,49.69
2023-03-16,7007,11:19:36,16.14,0.25,8.75,51.1,13.7,3.6,93.53
2023-03-16,7007,13:59:04,16.05,0.25,8.35,19.0,2.4,3.85,49.9
2023-03-16,7007,14:48:58,15.78,0.28,11.35,18.43,0.0,9.25,55.1
2023-03-16,7007,15:44:04,15.64,22.18,8.02,17.88,0.0,3.52,67.23
2023-03-16,7007,16:51:18,16.72,0.35,8.54,19.49,0.0,3.7,48.79
2023-03-16,7007,17:40:05,14.63,6.95,7.15,18.87,3.15,7.28,58.03
2023-03-16,7008,19:56:15,15.4,0.22,6.77,18.46,0.0,3.05,43.9
2023-03-16,7008,20:40:09,16.23,16.3,6.97,18.25,0.0,2.96,60.71
2023-03-16,7008,21:40:52,15.52,0.13,10.03,18.62,0.0,3.12,47.42
2023-03-16,7008,22:28:17,16.09,5.08,6.97,18.01,3.25,6.93,56.34
2023-03-16,7008,23:24:37,16.38,12.38,11.72,19.97,0.0,3.18,63.63
2023-03-17,7007,01:23:25,0,0.18,0,0.0,0.0,27.45,27.62
2023-03-17,7007,04:08:53,9.35,64.35,7.12,17.52,0.8,3.83,102.97
2023-03-17,7008,09:21:17,16.72,0.25,13.27,20.65,0.24,3.42,54.53
2023-03-17,7008,10:15:49,16.93,0.45,7.53,21.65,0.87,12.65,60.08
2023-03-17,7008,11:15:54,18.93,2.45,8.6,19.85,1.46,3.42,54.7
2023-03-17,7008,14:28:20,16.04,0,6.32,19.04,0.0,3.38,44.77
2023-03-17,7007,14:44:49,9.23,594.45,10.08,19.7,0.0,3.56,637.03
2023-03-17,7008,15:13:06,14.77,5.14,7.82,19.28,0.0,4.08,51.1
2023-03-17,7008,16:04:12,17.23,0.48,8.28,21.08,1.83,4.19,53.1
2023-03-17,7008,16:57:18,16.04,14.88,7.92,21.37,0.61,3.28,64.09
2023-03-17,7008,20:16:11,16.9,0.78,7.4,18.98,0.0,3.27,47.33
2023-03-17,7008,21:03:31,16.63,0.4,9.24,19.15,0.0,3.08,48.5
2023-03-17,7008,21:52:01,15.8,0.29,7.87,20.18,0.27,3.43,47.83
2023-03-17,7008,22:39:51,23.8,124.78,8.15,22.17,4.75,3.32,186.96
2023-03-18,7008,01:48:17,20.41,3.8,10.03,24.31,0.0,3.17,61.72
2023-03-18,7007,01:51:29,17.94,2.45,6.92,20.72,2.7,3.95,54.67
2023-03-18,7007,02:46:09,17.28,14.39,6.88,17.57,0.0,3.14,59.26
2023-03-18,7008,02:50:00,20.95,0.58,10.63,23.97,0.0,3.9,60.03
2023-03-18,7008,03:50:02,20.98,5.56,7.92,50.07,13.98,4.42,102.93
2023-03-18,7007,04:15:34,17.42,9.94,7.93,19.9,0.0,3.48,58.67
2023-03-18,7008,10:36:52,16.58,0.49,22.75,21.25,0.7,17.88,79.65
2023-03-18,7007,11:07:39,15.66,0.29,20.08,56.55,8.81,3.35,104.74
2023-03-18,7008,11:56:31,18.35,6.48,7.65,18.2,0.0,2.94,53.61
2023-03-18,7008,14:02:40,15.2,0.18,6.43,17.98,0.0,3.1,42.9
2023-03-18,7007,14:12:09,16.03,0.37,6.38,17.48,0.0,3.27,43.53
2023-03-18,7008,14:45:34,15.33,0.21,7.8,17.4,0.0,8.0,48.75
2023-03-18,7007,14:55:41,16.55,6.13,7.33,18.02,0.0,3.27,51.3
2023-03-18,7008,15:34:19,19.09,33.28,6.93,17.9,0.0,5.85,83.05
2023-03-18,7007,15:46:59,9.2,1.4,7.57,18.62,0.55,5.67,43.0
2023-03-18,7008,16:57:22,16.23,20.4,9.2,21.23,0.0,3.3,70.37
2023-03-18,7007,21:49:30,16.72,0.2,10.32,19.13,0.0,3.33,49.7
2023-03-18,7008,22:26:34,16.48,0.65,12.15,19.62,0.0,3.15,52.05
2023-03-18,7007,22:39:12,17.07,0.25,16.53,18.88,0.23,8.52,61.48
2023-03-18,7008,23:18:37,16.35,0.18,7.88,22.87,68.68,3.13,119.1
2023-03-19,7008,01:21:15,16.73,0.2,13.08,18.93,0.0,3.35,52.3
2023-03-19,7007,01:28:33,8.98,0.2,8.56,18.7,0.0,3.67,40.11
2023-03-19,7007,02:08:40,17.19,0.6,7.83,18.47,0.0,3.88,47.97
2023-03-19,7008,02:13:33,15.75,0.13,9.43,18.98,0.0,3.28,47.58
2023-03-19,7007,02:56:38,17.75,21.32,7.83,19.25,4.42,4.48,75.05
2023-03-19,7008,03:01:08,16.05,6.99,8.63,20.38,5.79,3.3,61.13
2023-03-19,7008,04:02:16,16.09,0.22,11.03,19.1,0.0,3.2,49.63
2023-03-19,7007,04:11:41,17.36,135.22,6.88,18.4,0.0,3.33,181.2
2023-03-19,7008,04:51:54,15.61,0.2,11.2,19.67,5.38,5.57,57.63
2023-03-19,7008,07:19:29,15.45,0.33,9.92,18.05,0.37,3.01,47.13
2023-03-19,7007,10:48:11,15.82,0.17,9.0,17.47,0.0,3.27,45.72
2023-03-19,7008,10:51:10,16.02,0.18,7.38,17.82,0.0,4.55,45.95
2023-03-19,7007,11:33:54,15.78,0.2,7.35,42.19,110.04,3.38,178.95
2023-03-19,7008,11:37:07,15.54,2.48,6.72,53.45,5.48,2.92,86.58
2023-03-19,7008,13:45:17,15.37,0.35,8.75,18.0,0.0,3.12,45.58
2023-03-19,7008,14:30:52,16.23,2.82,9.43,18.22,0.0,2.97,49.67
2023-03-19,7008,15:20:32,15.52,5.44,7.23,18.67,0.18,3.28,50.32
2023-03-19,7008,16:10:51,16.12,1.59,6.03,18.2,0.87,3.17,45.97
2023-03-19,7008,17:19:27,15.8,0.15,6.48,18.25,0.0,0.72,41.4
2023-03-19,7008,18:03:11,16.15,9.43,8.33,18.63,0.0,2.92,55.46
2023-03-19,7008,20:11:33,16.81,0.18,7.9,19.32,0.0,7.58,51.8
2023-03-19,7007,20:55:37,16.45,0.25,7.62,18.38,0.0,3.58,46.28
2023-03-19,7008,21:03:21,16.5,5.25,8.48,19.03,0.0,3.09,52.35
2023-03-19,7007,21:41:54,16.18,4.44,9.37,18.45,0.0,3.4,51.83
2023-03-19,7008,21:55:42,15.7,1.38,12.9,19.92,0.5,3.03,53.43
2023-03-19,7007,22:33:44,17.18,0.8,8.33,19.18,0.33,3.2,49.03
2023-03-19,7008,22:55:30,15.97,0.2,9.5,19.87,0.0,69.8,115.33
2023-03-19,7007,23:22:46,15.07,0.28,8.33,10.23,2.25,4.5,40.67
2023-03-20,7008,00:50:49,17.37,0.23,11.05,18.4,0.0,3.17,50.22
2023-03-20,7008,01:41:42,17.13,0.17,8.75,19.72,0.0,3.23,49.0
2023-03-20,7008,02:30:42,16.59,0.48,9.43,18.9,0.0,3.28,48.69
2023-03-20,7008,03:19:23,39.8,2.05,0,0.0,0.0,3.0,44.84
2023-03-20,7007,04:00:04,0.45,0.25,0,0.0,0.0,2.53,3.24
2023-03-20,7007,04:03:19,17.09,5.44,7.19,17.4,0.0,4.38,51.5
2023-03-20,7007,04:54:49,16.6,0.38,7.78,17.78,0.0,3.65,46.2
2023-03-20,7007,05:41:01,16.21,15.58,7.14,17.38,0.0,3.67,59.98
2023-03-20,7007,08:06:21,15.43,0.2,6.42,16.65,0.25,3.68,42.63
2023-03-20,7007,08:48:59,15.7,0.18,6.06,16.7,0.0,3.52,42.17
2023-03-20,7007,09:31:09,15.75,0.68,7.2,17.33,0.25,3.42,44.64
2023-03-20,7007,10:15:47,16.7,8.28,6.37,19.85,0.35,3.7,55.25
2023-03-20,7007,11:11:02,15.43,0.15,5.77,17.3,0.0,7.38,46.03
2023-03-20,7007,13:09:41,16.02,0.35,7.9,17.28,0.0,3.3,44.85
2023-03-20,7008,13:18:15,15.13,0.17,12.37,17.53,0.0,2.98,48.18
2023-03-20,7007,13:54:32,15.12,0.78,6.98,17.51,36.27,4.67,81.33
2023-03-20,7008,14:06:26,15.9,2.62,7.4,16.92,0.0,4.4,47.23
2023-03-20,7008,14:53:40,15.07,0.23,6.35,17.43,0.0,3.08,42.17
2023-03-20,7007,15:21:46,8.77,7.0,21.22,18.98,0.0,3.03,59.0
2023-03-20,7008,15:35:50,16.3,24.0,6.72,17.25,0.0,3.0,67.27
2023-03-20,7008,16:43:06,15.38,0.1,6.75,16.78,0.0,2.98,42.0
2023-03-20,7008,17:25:06,15.8,4.12,8.39,11.25,4.01,3.85,47.42
2023-03-20,7007,23:38:41,17.92,2.65,8.35,18.85,0.0,3.83,51.6
2023-03-21,7008,01:22:04,25.92,0.32,7.73,21.55,0.0,0.37,55.88
2023-03-21,7007,04:35:17,8.52,0.26,8.5,19.25,0.0,3.92,40.44
2023-03-21,7007,05:15:44,17.5,0.25,7.97,59.92,3.69,12.78,102.1
2023-03-21,7008,06:03:49,26.28,4.16,7.35,19.28,0.0,4.97,62.04
2023-03-21,7008,10:36:33,16.28,0.57,7.62,18.52,0.0,3.58,46.57
2023-03-21,7008,11:23:07,15.5,0.23,9.32,57.55,11.77,3.17,97.54
2023-03-21,7007,11:40:55,15.75,0.25,5.88,42.42,108.18,88.32,260.8
2023-03-21,7008,13:52:48,16.06,0.22,7.97,17.85,0.0,3.62,45.71
2023-03-21,7008,14:38:31,16.3,22.5,10.56,18.73,0.0,3.58,71.68
2023-03-21,7008,15:50:12,15.79,4.9,8.6,19.48,0.0,3.57,52.33
2023-03-21,7008,16:42:32,15.11,0.2,9.6,19.57,53.86,1.45,99.79
2023-03-21,7008,19:01:58,17.57,18.29,7.9,20.33,0.0,3.08,67.18
2023-03-21,7008,22:29:06,16.4,0.23,31.88,20.32,0.0,3.22,72.05
2023-03-21,7008,23:41:09,19.06,8.75,11.7,18.87,0.0,2.92,61.3
2023-03-22,7008,02:39:07,15.78,0.22,8.58,19.73,0.0,3.03,47.35
2023-03-22,7008,03:26:28,16.5,6.25,9.48,19.82,0.77,3.6,56.42
2023-03-22,7008,04:38:54,15.8,0.17,7.82,18.37,0.0,3.35,45.5
2023-03-22,7008,05:24:24,16.33,14.3,7.05,55.93,8.89,5.68,108.19
2023-03-22,7008,07:57:40,15.45,0.28,10.68,17.71,0.0,3.27,47.4
2023-03-22,7008,08:45:04,16.87,3.78,9.64,18.43,0.0,3.17,51.89
2023-03-22,7007,11:11:31,15.23,72.79,0,0.0,0.0,198.0,286.01
2023-03-22,7008,16:33:19,15.26,0.23,6.04,18.1,0.0,3.15,42.78
2023-03-22,7008,17:16:06,15.35,0.2,7.97,19.63,2.12,0.63,45.91
2023-03-22,7008,21:21:29,17.16,0.17,1.43,22.65,27.23,7.53,76.17
2023-03-23,7007,00:52:51,0.0,0,0,0.0,0.0,7.15,7.15
2023-03-23,7007,07:19:02,0.53,0.02,0,0.0,0.0,4.58,5.14
2023-03-23,7007,07:24:11,19.38,8.11,0.29,26.7,44.39,2.65,101.51
2023-03-23,7008,11:08:12,16.51,0.24,11.27,18.18,0.0,10.34,56.55
2023-03-23,7008,13:42:19,16.79,3.11,17.6,19.42,0.0,3.78,60.7
2023-03-23,7008,15:19:20,16.56,6.47,11.2,19.47,0.0,3.6,57.3
2023-03-23,7008,16:16:38,15.84,0.22,8.17,20.05,8.9,3.03,56.2
2023-03-23,7008,17:12:50,15.49,0.21,7.85,18.75,8.61,0.37,51.29
